Active School Zone,AGE,At Intersection,Charge,Crash ID,Crash Severity,Date/Time,Ethnicity,Gender,Helmet Damage,Person Age,SPEED LIMIT,Speed Limit,Surface Condition,Weather Condition,Weekday,Deaths,Injuries,Latitude,Longitude,Not Injured
NO,45,FALSE,NO CHARGES,12765024,SUSPECTED MINOR INJURY,29/05/2012 19:00,WHITE,MALE,UNKNOWN,45,40,40,DRY,CLEAR,TUESDAY,0,1,30.41274307,-97.75306454,1
NO,20,TRUE,NO CHARGES,12733677,POSSIBLE INJURY,01/06/2012 08:27,WHITE,FEMALE,UNKNOWN,22,0,0,DRY,CLEAR,FRIDAY,0,1,30.28089478,-97.71429247,1
NO,25,FALSE,NO CHARGES,12784023,SUSPECTED MINOR INJURY,01/06/2012 18:34,WHITE,FEMALE,UNKNOWN,29,35,35,DRY,CLEAR,FRIDAY,0,1,30.32061497,-97.69608227,4
NO,25,FALSE,NO CHARGES,12784056,NOT INJURED,01/06/2012 19:25,WHITE,FEMALE,UNKNOWN,28,30,30,DRY,CLEAR,FRIDAY,0,0,30.26647457,-97.75627214,2
NO,20,TRUE,NO CHARGES,12733978,SUSPECTED MINOR INJURY,03/06/2012 19:25,WHITE,FEMALE,UNKNOWN,21,0,0,DRY,CLEAR,SUNDAY,0,1,30.30385901,-97.71398637,0
NO,15,TRUE,NO CHARGES,12853414,POSSIBLE INJURY,05/06/2012 18:54,HISPANIC,MALE,UNKNOWN,15,35,35,DRY,CLEAR,TUESDAY,0,1,30.1926748,-97.77756246,1
NO,25,TRUE,NO CHARGES,12748050,NOT INJURED,06/06/2012 14:05,WHITE,MALE,UNKNOWN,26,30,30,DRY,CLEAR,WEDNESDAY,0,0,30.26965478,-97.74485246,2
NO,45,FALSE,NO CHARGES,12748055,SUSPECTED MINOR INJURY,06/06/2012 17:29,WHITE,MALE,NOT DAMAGED,45,25,25,DRY,CLEAR,WEDNESDAY,0,1,30.29003983,-97.7654004,1
NO,30,FALSE,NO CHARGES,12748692,SUSPECTED MINOR INJURY,07/06/2012 18:25,WHITE,MALE,UNKNOWN,32,35,35,DRY,CLOUDY,THURSDAY,0,1,30.32196864,-97.7256368,0
NO,15,TRUE,NO CHARGES,12748693,SUSPECTED MINOR INJURY,07/06/2012 15:10,BLACK,MALE,UNKNOWN,18,35,35,DRY,CLOUDY,THURSDAY,0,1,30.30919477,-97.69554247,1
NO,40,TRUE,NO CHARGES,12785072,SUSPECTED MINOR INJURY,08/06/2012 08:37,WHITE,MALE,UNKNOWN,43,30,30,WET,CLOUDY,FRIDAY,0,1,30.36297476,-97.73163246,1
NO,65,FALSE,NO CHARGES,12835141,SUSPECTED MINOR INJURY,09/06/2012 10:42,WHITE,MALE,UNKNOWN,68,45,45,DRY,CLEAR,SATURDAY,0,1,30.31168601,-97.70908533,0
NO,25,FALSE,NO CHARGES,12747797,POSSIBLE INJURY,11/06/2012 15:59,BLACK,MALE,UNKNOWN,27,35,35,DRY,CLEAR,MONDAY,0,1,30.2363046,-97.72515934,2
NO,15,FALSE,NO CHARGES,12760963,SUSPECTED MINOR INJURY,11/06/2012 09:58,WHITE,FEMALE,UNKNOWN,19,50,50,DRY,CLEAR,MONDAY,0,1,,,1
NO,15,TRUE,NO CHARGES,12803804,SUSPECTED MINOR INJURY,12/06/2012 14:50,HISPANIC,FEMALE,UNKNOWN,18,35,35,DRY,CLEAR,TUESDAY,0,1,30.36698622,-97.7006475,0
NO,20,TRUE,NO CHARGES,12758958,SUSPECTED MINOR INJURY,15/06/2012 22:23,OTHER,MALE,UNKNOWN,24,35,35,DRY,CLEAR,FRIDAY,0,1,30.26028478,-97.74963246,1
NO,45,TRUE,NO CHARGES,12760890,SUSPECTED MINOR INJURY,15/06/2012 17:05,BLACK,MALE,UNKNOWN,48,0,0,DRY,CLEAR,FRIDAY,0,1,30.33398477,-97.72127247,1
NO,30,FALSE,NO CHARGES,12767125,POSSIBLE INJURY,16/06/2012 05:39,HISPANIC,MALE,UNKNOWN,30,0,0,DRY,CLEAR,SATURDAY,0,1,30.19041145,-97.77055694,1
NO,55,TRUE,NO CHARGES,12832878,SUSPECTED MINOR INJURY,16/06/2012 11:12,WHITE,MALE,NOT DAMAGED,56,0,0,DRY,CLEAR,SATURDAY,0,1,30.28686478,-97.75313246,1
NO,25,FALSE,NO CHARGES,12919603,SUSPECTED MINOR INJURY,16/06/2012 02:21,WHITE,MALE,UNKNOWN,26,30,30,DRY,CLEAR,SATURDAY,0,4,30.27197469,-97.75513021,0
NO,25,FALSE,NO CHARGES,12919603,SUSPECTED MINOR INJURY,16/06/2012 02:21,WHITE,FEMALE,UNKNOWN,29,30,30,DRY,CLEAR,SATURDAY,0,4,30.27197469,-97.75513021,0
NO,30,FALSE,NO CHARGES,12919603,SUSPECTED MINOR INJURY,16/06/2012 02:21,WHITE,FEMALE,UNKNOWN,32,30,30,DRY,CLEAR,SATURDAY,0,4,30.27197469,-97.75513021,0
NO,25,FALSE,NO CHARGES,12919603,SUSPECTED MINOR INJURY,16/06/2012 02:21,WHITE,FEMALE,UNKNOWN,26,30,30,DRY,CLEAR,SATURDAY,0,4,30.27197469,-97.75513021,0
NO,10,TRUE,NO CHARGES,12757336,SUSPECTED MINOR INJURY,18/06/2012 17:33,WHITE,MALE,UNKNOWN,11,45,45,DRY,CLEAR,MONDAY,0,1,30.36733476,-97.70628247,1
NO,40,FALSE,NO CHARGES,12803766,SUSPECTED MINOR INJURY,20/06/2012 13:48,OTHER,MALE,UNKNOWN,40,35,35,DRY,CLOUDY,WEDNESDAY,0,1,30.21007859,-97.78573878,1
NO,30,FALSE,NO CHARGES,12766636,SUSPECTED MINOR INJURY,22/06/2012 09:06,WHITE,MALE,UNKNOWN,30,0,0,DRY,CLEAR,FRIDAY,0,1,30.27296413,-97.74481686,1
NO,20,TRUE,NO CHARGES,12766743,SUSPECTED MINOR INJURY,23/06/2012 15:08,WHITE,FEMALE,UNKNOWN,24,35,35,DRY,CLEAR,SATURDAY,0,1,30.26716478,-97.74698246,4
NO,40,TRUE,NO CHARGES,12766684,SUSPECTED MINOR INJURY,25/06/2012 09:01,WHITE,MALE,UNKNOWN,40,30,30,DRY,CLOUDY,MONDAY,0,1,30.27508478,-97.74520246,1
NO,25,TRUE,FTYROW-STOP SIGN,12833010,SUSPECTED MINOR INJURY,01/07/2012 09:31,WHITE,FEMALE,NOT DAMAGED,29,45,45,WET,RAIN,SUNDAY,0,1,30.32781477,-97.73975246,3
NO,50,TRUE,NO CHARGES,12781979,SUSPECTED SERIOUS INJURY,02/07/2012 07:26,WHITE,MALE,DAMAGED,51,35,35,DRY,CLOUDY,MONDAY,0,1,30.22964479,-97.76025246,1
NO,20,TRUE,NO CHARGES,12793595,SUSPECTED MINOR INJURY,02/07/2012 19:20,WHITE,FEMALE,NOT DAMAGED,21,35,35,DRY,CLEAR,MONDAY,0,1,30.26899478,-97.74246246,2
NO,20,FALSE,NO CHARGES,12782082,SUSPECTED MINOR INJURY,03/07/2012 16:41,WHITE,MALE,UNKNOWN,23,40,40,DRY,CLEAR,TUESDAY,0,1,30.22225283,-97.76435087,1
NO,20,TRUE,NO CHARGES,12793559,SUSPECTED MINOR INJURY,07/07/2012 02:23,WHITE,MALE,UNKNOWN,21,30,30,DRY,CLEAR,SATURDAY,0,1,30.26901478,-97.74629246,0
NO,20,TRUE,NO CHARGES,12828561,SUSPECTED MINOR INJURY,07/07/2012 17:12,WHITE,FEMALE,UNKNOWN,23,30,30,DRY,CLEAR,SATURDAY,0,1,30.26678478,-97.73825246,3
NO,25,TRUE,NO CHARGES,12833019,SUSPECTED MINOR INJURY,07/07/2012 15:01,WHITE,MALE,DAMAGED,29,30,30,DRY,CLEAR,SATURDAY,0,1,30.31229477,-97.68808247,3
NO,25,TRUE,NO CHARGES,12840808,SUSPECTED MINOR INJURY,07/07/2012 16:00,WHITE,MALE,DAMAGED,26,45,45,DRY,CLEAR,SATURDAY,0,1,30.32139392,-97.68907322,0
NO,25,TRUE,NO CHARGES,12793501,SUSPECTED SERIOUS INJURY,09/07/2012 10:11,WHITE,MALE,UNKNOWN,28,35,35,DRY,CLEAR,MONDAY,0,1,30.22964479,-97.76025246,5
NO,15,FALSE,NO CHARGES,12835118,SUSPECTED MINOR INJURY,09/07/2012 13:03,WHITE,MALE,UNKNOWN,19,35,35,DRY,CLEAR,MONDAY,0,1,30.26104754,-97.75896891,4
NO,20,FALSE,NO CHARGES,12835138,NOT INJURED,09/07/2012 12:00,BLACK,MALE,UNKNOWN,20,30,30,DRY,CLEAR,MONDAY,0,0,30.26629471,-97.74077249,1
NO,30,FALSE,NO CHARGES,12793753,SUSPECTED MINOR INJURY,11/07/2012 17:43,WHITE,FEMALE,UNKNOWN,33,40,40,DRY,CLOUDY,WEDNESDAY,0,1,30.30167751,-97.69565899,1
NO,40,FALSE,NO CHARGES,12835448,SUSPECTED MINOR INJURY,13/07/2012 07:00,WHITE,MALE,UNKNOWN,43,0,0,DRY,CLEAR,FRIDAY,0,1,30.32342977,-97.72385747,0
NO,30,TRUE,NO CHARGES,12805600,SUSPECTED MINOR INJURY,14/07/2012 08:56,WHITE,MALE,UNKNOWN,30,45,45,DRY,CLEAR,SATURDAY,0,1,30.35812476,-97.73030246,2
NO,50,FALSE,NO CHARGES,12835250,NOT INJURED,14/07/2012 12:59,BLACK,FEMALE,UNKNOWN,51,35,35,DRY,CLEAR,SATURDAY,0,0,30.26526478,-97.74385247,3
NO,65,FALSE,NO CHARGES,12835254,POSSIBLE INJURY,14/07/2012 19:52,WHITE,MALE,UNKNOWN,67,0,0,DRY,CLEAR,SATURDAY,0,1,,,1
NO,30,FALSE,NO CHARGES,12805704,POSSIBLE INJURY,15/07/2012 12:00,WHITE,MALE,UNKNOWN,31,0,0,DRY,CLEAR,SUNDAY,0,1,30.25036649,-97.74940737,1
NO,30,FALSE,NO CHARGES,12805345,POSSIBLE INJURY,18/07/2012 08:00,BLACK,MALE,UNKNOWN,31,10,10,DRY,CLOUDY,WEDNESDAY,0,1,,,0
NO,30,TRUE,NO CHARGES,12835312,SUSPECTED MINOR INJURY,18/07/2012 17:21,WHITE,MALE,UNKNOWN,33,35,35,DRY,CLEAR,WEDNESDAY,0,1,30.30274477,-97.73815246,0
NO,45,TRUE,NO CHARGES,12805382,SUSPECTED MINOR INJURY,19/07/2012 17:55,WHITE,MALE,NOT DAMAGED,49,30,30,DRY,CLEAR,THURSDAY,0,1,30.30470477,-97.75184246,1
NO,30,TRUE,NO CHARGES,12805205,SUSPECTED MINOR INJURY,22/07/2012 14:00,BLACK,MALE,UNKNOWN,32,0,0,DRY,CLOUDY,SUNDAY,0,1,30.21683479,-97.83423244,3
NO,25,TRUE,NO CHARGES,12816731,SUSPECTED MINOR INJURY,23/07/2012 07:41,WHITE,MALE,UNKNOWN,28,30,30,DRY,CLEAR,MONDAY,0,1,30.27558478,-97.73481246,1
NO,20,TRUE,NO CHARGES,12819682,SUSPECTED MINOR INJURY,25/07/2012 20:10,HISPANIC,MALE,UNKNOWN,22,0,0,DRY,CLEAR,WEDNESDAY,0,1,30.30033477,-97.73968246,1
NO,25,FALSE,NO CHARGES,12819801,SUSPECTED MINOR INJURY,26/07/2012 12:55,WHITE,FEMALE,UNKNOWN,28,0,0,DRY,CLEAR,THURSDAY,0,1,,,1
NO,45,TRUE,RAN RED LIGHT,12819814,POSSIBLE INJURY,26/07/2012 21:11,BLACK,MALE,UNKNOWN,49,50,50,DRY,CLEAR,THURSDAY,0,1,30.19037721,-97.77058317,1
NO,35,TRUE,NO CHARGES,12840884,SUSPECTED MINOR INJURY,27/07/2012 23:07,WHITE,MALE,UNKNOWN,35,35,35,DRY,CLEAR,FRIDAY,0,1,30.21362479,-97.78047246,0
NO,45,TRUE,NO CHARGES,12828608,SUSPECTED MINOR INJURY,30/07/2012 18:37,WHITE,FEMALE,UNKNOWN,45,30,30,DRY,CLEAR,MONDAY,0,1,30.19728479,-97.77841246,1
NO,30,FALSE,NO CHARGES,12828619,SUSPECTED MINOR INJURY,31/07/2012 22:28,WHITE,MALE,UNKNOWN,31,35,35,DRY,CLEAR,TUESDAY,0,1,30.22079479,-97.79406245,1
NO,35,TRUE,NO CHARGES,12850446,SUSPECTED MINOR INJURY,31/07/2012 19:51,WHITE,MALE,UNKNOWN,39,45,45,DRY,CLEAR,TUESDAY,0,1,30.30483477,-97.71590247,2
NO,40,FALSE,NO CHARGES,12828503,SUSPECTED MINOR INJURY,01/08/2012 08:24,WHITE,MALE,UNKNOWN,42,45,45,DRY,CLEAR,WEDNESDAY,0,1,30.32076336,-97.70700568,1
NO,30,TRUE,NO CHARGES,12828406,SUSPECTED MINOR INJURY,02/08/2012 12:52,WHITE,MALE,UNKNOWN,34,30,30,DRY,CLEAR,THURSDAY,0,1,30.26805478,-97.74281246,2
NO,20,TRUE,NO CHARGES,12879946,SUSPECTED MINOR INJURY,03/08/2012 07:57,WHITE,MALE,DAMAGED,24,45,45,DRY,CLEAR,FRIDAY,0,1,30.27356299,-97.69790834,1
NO,30,TRUE,NO CHARGES,12932906,SUSPECTED MINOR INJURY,04/08/2012 18:06,BLACK,MALE,UNKNOWN,34,35,35,DRY,CLEAR,SATURDAY,0,1,30.27635478,-97.70362247,0
NO,50,FALSE,NO CHARGES,12885527,SUSPECTED MINOR INJURY,05/08/2012 12:10,WHITE,MALE,UNKNOWN,51,35,35,DRY,CLEAR,SUNDAY,0,2,30.33402842,-97.73812123,0
NO,30,TRUE,NO CHARGES,12878703,SUSPECTED MINOR INJURY,06/08/2012 08:30,BLACK,MALE,UNKNOWN,30,35,35,DRY,CLEAR,MONDAY,0,1,30.36697476,-97.70062247,1
NO,25,FALSE,NO CHARGES,12839825,SUSPECTED MINOR INJURY,07/08/2012 10:40,WHITE,MALE,UNKNOWN,25,30,30,DRY,CLEAR,TUESDAY,0,1,30.27355831,-97.69794949,1
NO,25,TRUE,NO CHARGES,12839592,SUSPECTED MINOR INJURY,09/08/2012 09:32,WHITE,MALE,UNKNOWN,28,30,30,DRY,CLEAR,THURSDAY,0,1,30.30996477,-97.74006246,1
NO,50,TRUE,RAN RED LIGHT THRU INT.,12878783,SUSPECTED MINOR INJURY,09/08/2012 17:39,WHITE,FEMALE,UNKNOWN,51,50,50,DRY,CLEAR,THURSDAY,0,1,30.30949526,-97.71035288,0
NO,25,TRUE,NO CHARGES,12839484,SUSPECTED MINOR INJURY,10/08/2012 16:51,WHITE,FEMALE,NOT DAMAGED,27,35,35,DRY,CLEAR,FRIDAY,0,1,30.29097477,-97.73473246,1
NO,15,TRUE,RAN RED LIGHT,12839520,SUSPECTED MINOR INJURY,11/08/2012 17:02,WHITE,FEMALE,UNKNOWN,19,35,35,DRY,CLEAR,SATURDAY,0,1,30.28793478,-97.74463246,1
NO,25,TRUE,NO CHARGES,12848139,SUSPECTED MINOR INJURY,12/08/2012 03:25,BLACK,MALE,UNKNOWN,27,45,45,DRY,CLEAR,SUNDAY,0,1,30.28312424,-97.70035514,0
NO,45,TRUE,NO CHARGES,12848305,SUSPECTED MINOR INJURY,12/08/2012 21:45,HISPANIC,FEMALE,UNKNOWN,47,0,0,DRY,CLEAR,SUNDAY,0,1,30.3630463,-97.69702522,0
NO,15,FALSE,NO CHARGES,12848133,SUSPECTED MINOR INJURY,13/08/2012 17:26,WHITE,MALE,UNKNOWN,15,35,35,DRY,CLEAR,MONDAY,0,1,30.28061478,-97.74198246,1
NO,35,FALSE,NO CHARGES,12848185,SUSPECTED SERIOUS INJURY,15/08/2012 18:05,WHITE,MALE,UNKNOWN,38,55,55,DRY,CLEAR,WEDNESDAY,0,1,30.32970865,-97.6386701,2
NO,20,FALSE,NO CHARGES,12848409,SUSPECTED MINOR INJURY,15/08/2012 22:30,WHITE,MALE,UNKNOWN,23,40,40,DRY,CLEAR,WEDNESDAY,0,1,30.32562367,-97.72653474,0
NO,30,FALSE,NO CHARGES,12848180,POSSIBLE INJURY,16/08/2012 08:31,HISPANIC,MALE,UNKNOWN,30,30,30,DRY,CLEAR,THURSDAY,0,1,30.30268478,-97.74471247,1
NO,20,FALSE,NO CHARGES,12848460,SUSPECTED MINOR INJURY,17/08/2012 00:01,WHITE,MALE,UNKNOWN,24,0,0,DRY,CLEAR,FRIDAY,0,1,30.34835685,-97.73566659,1
NO,50,TRUE,NO CHARGES,12885534,NOT INJURED,17/08/2012 19:46,HISPANIC,MALE,UNKNOWN,53,0,0,DRY,CLEAR,FRIDAY,0,0,30.21424316,-97.79501915,1
NO,45,FALSE,NO CHARGES,12863606,POSSIBLE INJURY,18/08/2012 11:51,WHITE,MALE,UNKNOWN,48,45,45,DRY,CLOUDY,SATURDAY,0,1,30.36626852,-97.69518573,2
NO,25,TRUE,NO CHARGES,12864561,SUSPECTED SERIOUS INJURY,18/08/2012 12:58,WHITE,MALE,NOT DAMAGED,28,0,0,WET,RAIN,SATURDAY,0,1,30.38954926,-97.74504852,1
NO,25,FALSE,NO CHARGES,12864513,SUSPECTED SERIOUS INJURY,22/08/2012 21:05,WHITE,MALE,NOT DAMAGED,27,35,35,DRY,CLEAR,WEDNESDAY,0,1,30.24344295,-97.75195719,2
NO,25,FALSE,NO CHARGES,12870282,SUSPECTED MINOR INJURY,22/08/2012 23:53,WHITE,MALE,NOT DAMAGED,26,30,30,DRY,CLEAR,WEDNESDAY,0,1,30.26237289,-97.7246249,1
NO,25,FALSE,NO CHARGES,12908625,SUSPECTED MINOR INJURY,23/08/2012 15:10,OTHER,MALE,UNKNOWN,25,0,0,DRY,CLEAR,THURSDAY,0,1,30.28197742,-97.74201334,2
NO,55,FALSE,NO CHARGES,12870442,SUSPECTED MINOR INJURY,24/08/2012 17:56,HISPANIC,MALE,UNKNOWN,59,35,35,DRY,CLEAR,FRIDAY,0,1,30.23220541,-97.73670098,1
NO,20,FALSE,NO CHARGES,12908624,SUSPECTED MINOR INJURY,25/08/2012 18:24,WHITE,MALE,UNKNOWN,23,0,0,DRY,CLEAR,SATURDAY,0,1,30.24800662,-97.75042355,1
NO,20,FALSE,NO CHARGES,12864428,SUSPECTED MINOR INJURY,27/08/2012 00:50,HISPANIC,MALE,UNKNOWN,22,40,40,DRY,CLEAR,MONDAY,0,1,30.30041977,-97.71308747,0
NO,40,TRUE,NO CHARGES,12948208,SUSPECTED MINOR INJURY,27/08/2012 16:20,WHITE,MALE,UNKNOWN,41,35,35,DRY,CLEAR,MONDAY,0,1,30.29690477,-97.73094246,1
NO,25,FALSE,NO CHARGES,12870253,SUSPECTED SERIOUS INJURY,28/08/2012 17:22,WHITE,MALE,UNKNOWN,29,35,35,DRY,CLEAR,TUESDAY,0,1,30.2702227,-97.73583285,1
NO,30,FALSE,NO CHARGES,12870434,SUSPECTED SERIOUS INJURY,28/08/2012 08:28,HISPANIC,FEMALE,UNKNOWN,31,5,5,DRY,CLEAR,TUESDAY,0,1,30.33788088,-97.71888691,1
NO,15,TRUE,NO CHARGES,12972243,SUSPECTED MINOR INJURY,29/08/2012 07:42,WHITE,FEMALE,UNKNOWN,19,30,30,DRY,CLEAR,WEDNESDAY,0,1,30.28793478,-97.74463246,1
NO,20,FALSE,NO CHARGES,13088442,SUSPECTED MINOR INJURY,30/08/2012 20:15,WHITE,FEMALE,UNKNOWN,20,0,0,DRY,CLEAR,THURSDAY,0,1,30.40090398,-97.74882359,1
NO,25,TRUE,NO CHARGES,12972046,SUSPECTED MINOR INJURY,02/09/2012 20:38,WHITE,FEMALE,UNKNOWN,25,30,30,DRY,CLEAR,SUNDAY,0,1,30.29195477,-97.74119246,4
NO,35,TRUE,NO CHARGES,12880188,SUSPECTED MINOR INJURY,03/09/2012 11:36,WHITE,MALE,UNKNOWN,36,10,10,DRY,CLEAR,MONDAY,0,1,,,0
NO,20,TRUE,NO CHARGES,12879908,SUSPECTED MINOR INJURY,05/09/2012 18:44,WHITE,MALE,UNKNOWN,21,30,30,DRY,CLEAR,WEDNESDAY,0,1,30.20703479,-97.83498244,1
NO,25,TRUE,NO CHARGES,12972242,NOT INJURED,07/09/2012 00:46,WHITE,MALE,UNKNOWN,27,30,30,DRY,CLEAR,FRIDAY,0,0,30.26303478,-97.72651247,2
NO,25,TRUE,NO CHARGES,13088429,POSSIBLE INJURY,07/09/2012 08:43,WHITE,MALE,NOT DAMAGED,29,30,30,DRY,CLEAR,FRIDAY,0,1,30.26841478,-97.72715247,1
NO,20,TRUE,NO CHARGES,12890348,SUSPECTED MINOR INJURY,08/09/2012 18:28,WHITE,MALE,UNKNOWN,21,0,0,DRY,CLEAR,SATURDAY,0,1,30.27374478,-97.76331246,1
NO,25,TRUE,NO CHARGES,12890404,SUSPECTED MINOR INJURY,08/09/2012 09:51,WHITE,FEMALE,DAMAGED,26,60,60,DRY,CLEAR,SATURDAY,0,1,30.43732103,-97.73593434,2
NO,40,FALSE,NO CHARGES,12890316,POSSIBLE INJURY,09/09/2012 13:00,WHITE,MALE,UNKNOWN,41,45,45,DRY,CLEAR,SUNDAY,0,1,30.2324389,-97.80095082,1
NO,40,TRUE,NO CHARGES,12972024,SUSPECTED SERIOUS INJURY,11/09/2012 09:24,WHITE,MALE,UNKNOWN,40,35,35,DRY,CLEAR,TUESDAY,0,1,30.26440478,-97.73049247,3
NO,55,FALSE,NO CHARGES,12890519,POSSIBLE INJURY,12/09/2012 22:18,HISPANIC,MALE,UNKNOWN,55,40,40,DRY,CLEAR,WEDNESDAY,0,1,30.30886538,-97.74076707,1
NO,50,TRUE,"WRONG WAY, 2 WAY ROAD",12901474,SUSPECTED SERIOUS INJURY,14/09/2012 08:08,HISPANIC,MALE,UNKNOWN,50,35,35,WET,RAIN,FRIDAY,0,1,30.16026852,-97.74480823,1
NO,15,FALSE,NO CHARGES,13061976,SUSPECTED MINOR INJURY,14/09/2012 05:40,WHITE,MALE,NOT DAMAGED,19,30,30,WET,RAIN,FRIDAY,0,1,30.28624143,-97.74277598,1
NO,25,TRUE,FAILED TO TIELD R.O.W.-OPEN INTERSECTION,12901661,SUSPECTED MINOR INJURY,17/09/2012 22:30,WHITE,MALE,UNKNOWN,29,30,30,DRY,CLEAR,MONDAY,0,1,30.26390096,-97.73535223,1
NO,25,FALSE,NO CHARGES,12911833,SUSPECTED MINOR INJURY,19/09/2012 14:32,BLACK,MALE,UNKNOWN,29,35,35,DRY,CLEAR,WEDNESDAY,0,1,30.39729713,-97.7500118,0
NO,25,TRUE,NO CHARGES,12911835,SUSPECTED MINOR INJURY,19/09/2012 18:00,WHITE,MALE,UNKNOWN,25,45,45,DRY,CLEAR,WEDNESDAY,0,1,30.42336475,-97.68125247,1
NO,55,TRUE,PEDESTRIAN FTY ROW-CROSSWAL,12911825,SUSPECTED MINOR INJURY,20/09/2012 17:46,WHITE,MALE,UNKNOWN,55,40,40,DRY,CLEAR,THURSDAY,0,1,30.32592761,-97.72633641,1
NO,35,FALSE,NO CHARGES,13039494,POSSIBLE INJURY,20/09/2012 08:35,WHITE,MALE,UNKNOWN,36,40,40,DRY,CLEAR,THURSDAY,0,1,30.23271338,-97.86426804,1
NO,20,TRUE,NO CHARGES,12924110,POSSIBLE INJURY,21/09/2012 18:44,ASIAN,FEMALE,NOT DAMAGED,22,30,30,DRY,CLEAR,FRIDAY,0,1,30.26522478,-97.74003246,1
NO,15,FALSE,NO CHARGES,12963784,SUSPECTED MINOR INJURY,21/09/2012 12:17,HISPANIC,FEMALE,UNKNOWN,18,35,35,DRY,CLEAR,FRIDAY,0,1,30.21220479,-97.74825246,1
NO,20,TRUE,NO CHARGES,12972052,POSSIBLE INJURY,22/09/2012 12:43,ASIAN,MALE,NOT DAMAGED,21,30,30,DRY,CLEAR,SATURDAY,0,1,30.28651478,-97.74275246,1
NO,30,FALSE,NO CHARGES,13138443,FATAL INJURY,23/09/2012 04:35,HISPANIC,MALE,UNKNOWN,30,35,35,DRY,CLEAR,SUNDAY,1,1,30.25967655,-97.74590146,0
NO,15,FALSE,NO CHARGES,12924151,SUSPECTED MINOR INJURY,28/09/2012 17:17,WHITE,MALE,NOT DAMAGED,17,30,30,DRY,CLOUDY,FRIDAY,0,1,30.29580479,-97.72329246,1
NO,25,TRUE,NO CHARGES,12988054,SUSPECTED SERIOUS INJURY,29/09/2012 13:05,WHITE,FEMALE,NOT DAMAGED,29,30,30,DRY,CLOUDY,SATURDAY,0,1,30.26339562,-97.74449683,1
NO,20,TRUE,NO CHARGES,12994559,SUSPECTED MINOR INJURY,02/10/2012 17:56,HISPANIC,MALE,UNKNOWN,23,0,0,DRY,CLEAR,TUESDAY,0,1,30.23550479,-97.75636246,1
NO,35,TRUE,NO CHARGES,12923981,SUSPECTED MINOR INJURY,03/10/2012 16:49,WHITE,MALE,UNKNOWN,39,30,30,DRY,CLEAR,WEDNESDAY,0,1,30.26902478,-97.74982246,1
NO,50,TRUE,NO CHARGES,12988081,SUSPECTED MINOR INJURY,04/10/2012 06:06,WHITE,MALE,UNKNOWN,50,0,0,DRY,CLOUDY,THURSDAY,0,1,30.33670183,-97.71956659,1
NO,30,TRUE,NO CHARGES,12937106,SUSPECTED MINOR INJURY,05/10/2012 09:54,WHITE,MALE,UNKNOWN,31,50,50,DRY,CLEAR,FRIDAY,0,1,30.41135724,-97.68668309,1
NO,35,FALSE,NO CHARGES,12988074,SUSPECTED MINOR INJURY,05/10/2012 18:03,WHITE,MALE,UNKNOWN,39,30,30,DRY,CLOUDY,FRIDAY,0,1,30.29381363,-97.73530788,1
NO,25,TRUE,NO CHARGES,12936944,SUSPECTED MINOR INJURY,06/10/2012 15:30,WHITE,MALE,UNKNOWN,27,40,40,DRY,CLEAR,SATURDAY,0,1,30.21655804,-97.84514825,1
NO,25,FALSE,NO CHARGES,12937033,SUSPECTED SERIOUS INJURY,06/10/2012 11:10,WHITE,FEMALE,NOT DAMAGED,25,55,55,DRY,CLOUDY,SATURDAY,0,1,30.37673292,-97.77969863,1
NO,40,TRUE,NO CHARGES,12972164,POSSIBLE INJURY,06/10/2012 16:51,WHITE,FEMALE,UNKNOWN,41,35,35,DRY,CLEAR,SATURDAY,0,1,30.29173477,-97.73423246,4
NO,30,TRUE,NO CHARGES,13024910,SUSPECTED MINOR INJURY,06/10/2012 02:26,WHITE,MALE,DAMAGED,31,0,0,DRY,CLEAR,SATURDAY,0,1,30.26118478,-97.72739247,0
NO,25,FALSE,NO CHARGES,13027786,POSSIBLE INJURY,06/10/2012 21:59,HISPANIC,MALE,UNKNOWN,27,35,35,DRY,CLEAR,SATURDAY,0,1,30.28035575,-97.73707396,2
NO,35,TRUE,NO CHARGES,12937050,SUSPECTED MINOR INJURY,08/10/2012 13:25,HISPANIC,MALE,UNKNOWN,35,30,30,DRY,CLEAR,MONDAY,0,1,30.23230479,-97.72039247,1
NO,25,FALSE,NO CHARGES,12937065,SUSPECTED MINOR INJURY,09/10/2012 15:36,WHITE,MALE,UNKNOWN,26,30,30,DRY,CLEAR,TUESDAY,0,1,30.29310009,-97.73600791,1
NO,20,TRUE,NO CHARGES,12936864,SUSPECTED MINOR INJURY,11/10/2012 19:50,WHITE,MALE,UNKNOWN,20,25,25,DRY,CLEAR,THURSDAY,0,1,30.26899478,-97.74246246,1
NO,20,TRUE,NO CHARGES,13061973,SUSPECTED MINOR INJURY,11/10/2012 08:37,WHITE,FEMALE,UNKNOWN,20,40,40,DRY,CLEAR,THURSDAY,0,1,30.1742048,-97.79484245,1
NO,30,TRUE,NO CHARGES,12948157,POSSIBLE INJURY,12/10/2012 10:08,ASIAN,FEMALE,NOT DAMAGED,31,30,30,DRY,CLOUDY,FRIDAY,0,1,30.28778478,-97.74263246,1
